datasourceId,sourceId,sourceType,outputFrequency,time,locationLatitude,locationLongitude,atmPressureIndividual.qcAssessment,atmPressureIndividual.qcFlags,atmPressureIndividual.raw,atmPressureIndividual.status,atmPressureIndividual.value,bcAllSourcesIndividual.qcAssessment,bcAllSourcesIndividual.qcFlags,bcAllSourcesIndividual.raw,bcAllSourcesIndividual.status,bcAllSourcesIndividual.value,bcBiomassIndividual.qcAssessment,bcBiomassIndividual.qcFlags,bcBiomassIndividual.raw,bcBiomassIndividual.status,bcBiomassIndividual.value,bcFossilFuelIndividual.qcAssessment,bcFossilFuelIndividual.qcFlags,bcFossilFuelIndividual.raw,bcFossilFuelIndividual.status,bcFossilFuelIndividual.value,bcSpectralBIndividual.qcAssessment,bcSpectralBIndividual.qcFlags,bcSpectralBIndividual.raw,bcSpectralBIndividual.status,bcSpectralBIndividual.value,bcSpectralGIndividual.qcAssessment,bcSpectralGIndividual.qcFlags,bcSpectralGIndividual.raw,bcSpectralGIndividual.status,bcSpectralGIndividual.value,bcSpectralIRIndividual.qcAssessment,bcSpectralIRIndividual.qcFlags,bcSpectralIRIndividual.raw,bcSpectralIRIndividual.status,bcSpectralIRIndividual.value,bcSpectralRIndividual.qcAssessment,bcSpectralRIndividual.qcFlags,bcSpectralRIndividual.raw,bcSpectralRIndividual.status,bcSpectralRIndividual.value,bcSpectralUVIndividual.qcAssessment,bcSpectralUVIndividual.qcFlags,bcSpectralUVIndividual.raw,bcSpectralUVIndividual.status,bcSpectralUVIndividual.value,no2ConcIndividual.qcAssessment,no2ConcIndividual.qcFlags,no2ConcIndividual.raw,no2ConcIndividual.status,no2ConcIndividual.value,o3ConcIndividual.qcAssessment,o3ConcIndividual.qcFlags,o3ConcIndividual.raw,o3ConcIndividual.status,o3ConcIndividual.value,pm10ConcMassIndividual.qcAssessment,pm10ConcMassIndividual.qcFlags,pm10ConcMassIndividual.raw,pm10ConcMassIndividual.status,pm10ConcMassIndividual.value,pm10ConcNumIndividual.qcAssessment,pm10ConcNumIndividual.qcFlags,pm10ConcNumIndividual.raw,pm10ConcNumIndividual.status,pm10ConcNumIndividual.value,pm1ConcMassIndividual.qcAssessment,pm1ConcMassIndividual.qcFlags,pm1ConcMassIndividual.raw,pm1ConcMassIndividual.status,pm1ConcMassIndividual.value,pm1ConcNumIndividual.qcAssessment,pm1ConcNumIndividual.qcFlags,pm1ConcNumIndividual.raw,pm1ConcNumIndividual.status,pm1ConcNumIndividual.value,pm2_5ConcMassIndividual.qcAssessment,pm2_5ConcMassIndividual.qcFlags,pm2_5ConcMassIndividual.raw,pm2_5ConcMassIndividual.status,pm2_5ConcMassIndividual.value,pm2_5ConcNumIndividual.qcAssessment,pm2_5ConcNumIndividual.qcFlags,pm2_5ConcNumIndividual.raw,pm2_5ConcNumIndividual.status,pm2_5ConcNumIndividual.value,relHumidAmbientIndividual.qcAssessment,relHumidAmbientIndividual.qcFlags,relHumidAmbientIndividual.raw,relHumidAmbientIndividual.status,relHumidAmbientIndividual.value,relHumidInternalIndividual.qcAssessment,relHumidInternalIndividual.qcFlags,relHumidInternalIndividual.raw,relHumidInternalIndividual.status,relHumidInternalIndividual.value,temperatureAmbientIndividual.qcAssessment,temperatureAmbientIndividual.qcFlags,temperatureAmbientIndividual.raw,temperatureAmbientIndividual.status,temperatureAmbientIndividual.value,temperatureInternalIndividual.qcAssessment,temperatureInternalIndividual.qcFlags,temperatureInternalIndividual.raw,temperatureInternalIndividual.status,temperatureInternalIndividual.value,windDirectionIndividual.qcAssessment,windDirectionIndividual.qcFlags,windDirectionIndividual.raw,windDirectionIndividual.status,windDirectionIndividual.value,windSpeedIndividual.qcAssessment,windSpeedIndividual.qcFlags,windSpeedIndividual.raw,windSpeedIndividual.status,windSpeedIndividual.value
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-07-30T23:42:28.730Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-4.05,calibrated-ready,9.78,,,,,,valid,[],18.38,calibration-missing,,valid,[],22.46,sensor-ready,22.46,valid,[],11.62,calibration-missing,,valid,[],21.41,sensor-ready,21.41,valid,[],16.81,calibrated-ready,13.48,valid,[],22.4,sensor-ready,22.4,,,,,,valid,[],31.94,sensor-ready,31.94,,,,,,valid,[],36.39,sensor-ready,36.39,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-07-30T23:44:06.950Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-8.22,calibrated-ready,10.09,,,,,,valid,[],20.69,calibration-missing,,valid,[],21.05,sensor-ready,21.05,valid,[],10.62,calibration-missing,,valid,[],19.73,sensor-ready,19.73,valid,[],17.19,calibrated-ready,13.97,valid,[],20.96,sensor-ready,20.96,,,,,,valid,[],30.42,sensor-ready,30.42,,,,,,valid,[],36.39,sensor-ready,36.39,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-07-30T23:46:11.639Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-14.85,calibrated-ready,8.68,,,,,,valid,[],16.27,calibration-missing,,valid,[],18.06,sensor-ready,18.06,valid,[],9.19,calibration-missing,,valid,[],17.08,sensor-ready,17.08,valid,[],14.92,calibrated-ready,12.1,valid,[],17.96,sensor-ready,17.96,,,,,,valid,[],29.55,sensor-ready,29.55,,,,,,valid,[],36.42,sensor-ready,36.42,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-07-30T23:47:50.028Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-8.24,calibrated-ready,9.91,,,,,,valid,[],16.36,calibration-missing,,valid,[],18.19,sensor-ready,18.19,valid,[],8.97,calibration-missing,,valid,[],17.09,sensor-ready,17.09,valid,[],14.17,calibrated-ready,12.06,valid,[],18.1,sensor-ready,18.1,,,,,,valid,[],28.97,sensor-ready,28.97,,,,,,valid,[],36.43,sensor-ready,36.43,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-07-30T23:49:52.626Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-10.61,calibrated-ready,9.41,,,,,,valid,[],17.58,calibration-missing,,valid,[],18.09,sensor-ready,18.09,valid,[],10.06,calibration-missing,,valid,[],17.16,sensor-ready,17.16,valid,[],15.83,calibrated-ready,12.58,valid,[],17.95,sensor-ready,17.95,,,,,,valid,[],29.57,sensor-ready,29.57,,,,,,valid,[],36.57,sensor-ready,36.57,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-07-30T23:51:33.302Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-11.66,calibrated-ready,9.86,,,,,,valid,[],14.73,calibration-missing,,valid,[],16.44,sensor-ready,16.44,valid,[],8.08,calibration-missing,,valid,[],15.42,sensor-ready,15.42,valid,[],12.42,calibrated-ready,11.09,valid,[],16.36,sensor-ready,16.36,,,,,,valid,[],29.11,sensor-ready,29.11,,,,,,valid,[],36.61,sensor-ready,36.61,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-07-30T23:53:33.080Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-11.04,calibrated-ready,9.28,,,,,,valid,[],15.42,calibration-missing,,valid,[],15.91,sensor-ready,15.91,valid,[],8.19,calibration-missing,,valid,[],14.98,sensor-ready,14.98,valid,[],13.08,calibrated-ready,11.28,valid,[],15.81,sensor-ready,15.81,,,,,,valid,[],29.23,sensor-ready,29.23,,,,,,valid,[],36.73,sensor-ready,36.73,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-07-30T23:55:16.630Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-21.18,calibrated-ready,9.69,,,,,,valid,[],12.58,calibration-missing,,valid,[],15.29,sensor-ready,15.29,valid,[],7.42,calibration-missing,,valid,[],14.46,sensor-ready,14.46,valid,[],10.42,calibrated-ready,10.08,valid,[],15.24,sensor-ready,15.24,,,,,,valid,[],28.78,sensor-ready,28.78,,,,,,valid,[],36.73,sensor-ready,36.73,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-07-30T23:57:13.156Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-15.82,calibrated-ready,8.9,,,,,,valid,[],11.69,calibration-missing,,valid,[],13.96,sensor-ready,13.96,valid,[],6.96,calibration-missing,,valid,[],13.36,sensor-ready,13.36,valid,[],10.12,calibrated-ready,9.61,valid,[],13.9,sensor-ready,13.9,,,,,,valid,[],29.03,sensor-ready,29.03,,,,,,valid,[],36.74,sensor-ready,36.74,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-07-30T23:58:59.823Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-18.92,calibrated-ready,9.75,,,,,,valid,[],13.19,calibration-missing,,valid,[],13.7,sensor-ready,13.7,valid,[],6.58,calibration-missing,,valid,[],12.91,sensor-ready,12.91,valid,[],10.35,calibrated-ready,9.99,valid,[],13.59,sensor-ready,13.59,,,,,,valid,[],28.38,sensor-ready,28.38,,,,,,valid,[],36.66,sensor-ready,36.66,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-07-31T00:01:02.400Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-11.82,calibrated-ready,9.03,,,,,,valid,[],12.54,calibration-missing,,valid,[],14.68,sensor-ready,14.68,valid,[],7.77,calibration-missing,,valid,[],14.09,sensor-ready,14.09,valid,[],10.92,calibrated-ready,10.08,valid,[],14.6,sensor-ready,14.6,,,,,,valid,[],28.89,sensor-ready,28.89,,,,,,valid,[],36.67,sensor-ready,36.67,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-07-31T00:02:43.158Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-23.47,calibrated-ready,9.66,,,,,,valid,[],9.75,calibration-missing,,valid,[],10.73,sensor-ready,10.73,valid,[],4.42,calibration-missing,,valid,[],10.04,sensor-ready,10.04,valid,[],7.39,calibrated-ready,8.17,valid,[],10.66,sensor-ready,10.66,,,,,,valid,[],28.23,sensor-ready,28.23,,,,,,valid,[],36.59,sensor-ready,36.59,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-07-31T00:04:42.519Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-11.6,calibrated-ready,9.02,,,,,,valid,[],11.33,calibration-missing,,valid,[],12.9,sensor-ready,12.9,valid,[],6.03,calibration-missing,,valid,[],12.24,sensor-ready,12.24,valid,[],9.97,calibrated-ready,9.29,valid,[],12.81,sensor-ready,12.81,,,,,,valid,[],29.25,sensor-ready,29.25,,,,,,valid,[],36.58,sensor-ready,36.58,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-07-31T00:06:26.227Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-9.89,calibrated-ready,9.66,,,,,,valid,[],10.27,calibration-missing,,valid,[],12.03,sensor-ready,12.03,valid,[],5,calibration-missing,,valid,[],11.36,sensor-ready,11.36,valid,[],8.15,calibrated-ready,8.63,valid,[],11.96,sensor-ready,11.96,,,,,,valid,[],28.8,sensor-ready,28.8,,,,,,valid,[],36.49,sensor-ready,36.49,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-07-31T00:08:22.632Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-3.74,calibrated-ready,9.34,,,,,,valid,[],9.92,calibration-missing,,valid,[],12.33,sensor-ready,12.33,valid,[],5.77,calibration-missing,,valid,[],11.73,sensor-ready,11.73,valid,[],9.5,calibrated-ready,8.77,valid,[],12.27,sensor-ready,12.27,,,,,,valid,[],29.29,sensor-ready,29.29,,,,,,valid,[],36.51,sensor-ready,36.51,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-07-31T00:10:09.672Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-5.03,calibrated-ready,9.25,,,,,,valid,[],10,calibration-missing,,valid,[],11.7,sensor-ready,11.7,valid,[],5,calibration-missing,,valid,[],10.99,sensor-ready,10.99,valid,[],8.04,calibrated-ready,8.47,valid,[],11.64,sensor-ready,11.64,,,,,,valid,[],28.83,sensor-ready,28.83,,,,,,valid,[],36.5,sensor-ready,36.5,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-07-31T00:12:02.807Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-11.97,calibrated-ready,8.44,,,,,,valid,[],9.5,calibration-missing,,valid,[],11.66,sensor-ready,11.66,valid,[],5.77,calibration-missing,,valid,[],11.06,sensor-ready,11.06,valid,[],8.58,calibrated-ready,8.44,valid,[],11.63,sensor-ready,11.63,,,,,,valid,[],28.65,sensor-ready,28.65,,,,,,valid,[],36.51,sensor-ready,36.51,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-07-31T00:13:52.910Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-13.44,calibrated-ready,8.99,,,,,,valid,[],8.19,calibration-missing,,valid,[],10.15,sensor-ready,10.15,valid,[],4.46,calibration-missing,,valid,[],9.55,sensor-ready,9.55,valid,[],6.85,calibrated-ready,7.59,valid,[],10.08,sensor-ready,10.08,,,,,,valid,[],28.78,sensor-ready,28.78,,,,,,valid,[],36.43,sensor-ready,36.43,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-07-31T00:15:44.178Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-3.21,calibrated-ready,9.23,,,,,,valid,[],9.08,calibration-missing,,valid,[],11.42,sensor-ready,11.42,valid,[],5.19,calibration-missing,,valid,[],10.86,sensor-ready,10.86,valid,[],8.38,calibrated-ready,8.24,valid,[],11.35,sensor-ready,11.35,,,,,,valid,[],29.57,sensor-ready,29.57,,,,,,valid,[],36.43,sensor-ready,36.43,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-07-31T00:17:36.083Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-8.15,calibrated-ready,9.06,,,,,,valid,[],8.96,calibration-missing,,valid,[],11.42,sensor-ready,11.42,valid,[],5.19,calibration-missing,,valid,[],10.83,sensor-ready,10.83,valid,[],7.23,calibrated-ready,8.06,valid,[],11.37,sensor-ready,11.37,,,,,,valid,[],28.83,sensor-ready,28.83,,,,,,valid,[],36.32,sensor-ready,36.32,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-07-31T00:19:23.953Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-4.17,calibrated-ready,8.47,,,,,,valid,[],8.23,calibration-missing,,valid,[],9.61,sensor-ready,9.61,valid,[],4,calibration-missing,,valid,[],9.13,sensor-ready,9.13,valid,[],6.81,calibrated-ready,7.5,valid,[],9.55,sensor-ready,9.55,,,,,,valid,[],29.66,sensor-ready,29.66,,,,,,valid,[],36.33,sensor-ready,36.33,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-07-31T00:21:22.051Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-4.21,calibrated-ready,8.88,,,,,,valid,[],9.12,calibration-missing,,valid,[],10.84,sensor-ready,10.84,valid,[],4.38,calibration-missing,,valid,[],10.24,sensor-ready,10.24,valid,[],6.96,calibrated-ready,7.95,valid,[],10.77,sensor-ready,10.77,,,,,,valid,[],29.66,sensor-ready,29.66,,,,,,valid,[],36.25,sensor-ready,36.25,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-07-31T00:23:03.795Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],2.56,calibrated-ready,9.62,,,,,,valid,[],8.15,calibration-missing,,valid,[],10.08,sensor-ready,10.08,valid,[],4.42,calibration-missing,,valid,[],9.62,sensor-ready,9.62,valid,[],6.81,calibrated-ready,7.55,valid,[],10.02,sensor-ready,10.02,,,,,,valid,[],30.03,sensor-ready,30.03,,,,,,valid,[],36.26,sensor-ready,36.26,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-07-31T00:25:05.139Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-7.17,calibrated-ready,8.58,,,,,,valid,[],9.31,calibration-missing,,valid,[],9.09,sensor-ready,9.09,valid,[],3.23,calibration-missing,,valid,[],8.52,sensor-ready,8.52,valid,[],6.04,calibrated-ready,7.6,valid,[],9,sensor-ready,9,,,,,,valid,[],28.26,sensor-ready,28.26,,,,,,valid,[],36.25,sensor-ready,36.25,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-07-31T00:26:43.774Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-4.77,calibrated-ready,7.84,,,,,,valid,[],7.58,calibration-missing,,valid,[],9.1,sensor-ready,9.1,valid,[],3.81,calibration-missing,,valid,[],8.62,sensor-ready,8.62,valid,[],7.15,calibrated-ready,7.35,valid,[],9.06,sensor-ready,9.06,,,,,,valid,[],27.46,sensor-ready,27.46,,,,,,valid,[],36.25,sensor-ready,36.25,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-07-31T00:28:48.494Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-14.21,calibrated-ready,8.62,,,,,,valid,[],7.12,calibration-missing,,valid,[],8.74,sensor-ready,8.74,valid,[],3.42,calibration-missing,,valid,[],8.29,sensor-ready,8.29,valid,[],5.19,calibrated-ready,6.85,valid,[],8.69,sensor-ready,8.69,,,,,,valid,[],28.86,sensor-ready,28.86,,,,,,valid,[],36.25,sensor-ready,36.25,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-07-31T00:30:23.919Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-1.71,calibrated-ready,9.28,,,,,,valid,[],8.58,calibration-missing,,valid,[],9.97,sensor-ready,9.97,valid,[],4.04,calibration-missing,,valid,[],9.47,sensor-ready,9.47,valid,[],7.15,calibrated-ready,7.72,valid,[],9.89,sensor-ready,9.89,,,,,,valid,[],28.87,sensor-ready,28.87,,,,,,valid,[],36.19,sensor-ready,36.19,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-07-31T00:32:31.641Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],0.65,calibrated-ready,8.79,,,,,,valid,[],6.88,calibration-missing,,valid,[],9.17,sensor-ready,9.17,valid,[],3.38,calibration-missing,,valid,[],8.67,sensor-ready,8.67,valid,[],5.35,calibrated-ready,6.87,valid,[],9.14,sensor-ready,9.14,,,,,,valid,[],29.33,sensor-ready,29.33,,,,,,valid,[],36.21,sensor-ready,36.21,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-07-31T00:34:03.957Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],0.87,calibrated-ready,8.61,,,,,,valid,[],8.35,calibration-missing,,valid,[],10.04,sensor-ready,10.04,valid,[],4.77,calibration-missing,,valid,[],9.62,sensor-ready,9.62,valid,[],7.35,calibrated-ready,7.67,valid,[],9.99,sensor-ready,9.99,,,,,,valid,[],30.14,sensor-ready,30.14,,,,,,valid,[],36.19,sensor-ready,36.19,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-07-31T00:36:17.880Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-10.38,calibrated-ready,7.93,,,,,,valid,[],6.92,calibration-missing,,valid,[],9.47,sensor-ready,9.47,valid,[],3.77,calibration-missing,,valid,[],9.02,sensor-ready,9.02,valid,[],5.96,calibrated-ready,7.04,valid,[],9.42,sensor-ready,9.42,,,,,,valid,[],28.81,sensor-ready,28.81,,,,,,valid,[],36.13,sensor-ready,36.13,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-07-31T00:37:44.130Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-6.08,calibrated-ready,7.62,,,,,,valid,[],6.62,calibration-missing,,valid,[],8.85,sensor-ready,8.85,valid,[],3.81,calibration-missing,,valid,[],8.46,sensor-ready,8.46,valid,[],5.96,calibrated-ready,6.87,valid,[],8.79,sensor-ready,8.79,,,,,,valid,[],28.36,sensor-ready,28.36,,,,,,valid,[],36.13,sensor-ready,36.13,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-07-31T00:40:01.047Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-11.58,calibrated-ready,8.11,,,,,,valid,[],5.96,calibration-missing,,valid,[],7.06,sensor-ready,7.06,valid,[],1.81,calibration-missing,,valid,[],6.59,sensor-ready,6.59,valid,[],4.42,calibrated-ready,6.17,valid,[],6.98,sensor-ready,6.98,,,,,,valid,[],27.21,sensor-ready,27.21,,,,,,valid,[],36.09,sensor-ready,36.09,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-07-31T00:41:24.273Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],0.04,calibrated-ready,8.64,,,,,,valid,[],5.5,calibration-missing,,valid,[],7.89,sensor-ready,7.89,valid,[],2.81,calibration-missing,,valid,[],7.49,sensor-ready,7.49,valid,[],5.31,calibrated-ready,6.33,valid,[],7.85,sensor-ready,7.85,,,,,,valid,[],27.74,sensor-ready,27.74,,,,,,valid,[],36.08,sensor-ready,36.08,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-07-31T00:43:44.460Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-11.82,calibrated-ready,8.46,,,,,,valid,[],5.88,calibration-missing,,valid,[],6.92,sensor-ready,6.92,valid,[],2.38,calibration-missing,,valid,[],6.45,sensor-ready,6.45,valid,[],4.15,calibrated-ready,6.09,valid,[],6.88,sensor-ready,6.88,,,,,,valid,[],27.4,sensor-ready,27.4,,,,,,valid,[],36.05,sensor-ready,36.05,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-07-31T00:45:05.753Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],2.46,calibrated-ready,9.26,,,,,,valid,[],5.35,calibration-missing,,valid,[],7.46,sensor-ready,7.46,valid,[],2.77,calibration-missing,,valid,[],7.04,sensor-ready,7.04,valid,[],5.15,calibrated-ready,6.18,valid,[],7.42,sensor-ready,7.42,,,,,,valid,[],28.2,sensor-ready,28.2,,,,,,valid,[],36.05,sensor-ready,36.05,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-07-31T00:47:28.066Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-2.76,calibrated-ready,8.92,,,,,,valid,[],5.23,calibration-missing,,valid,[],6.45,sensor-ready,6.45,valid,[],2.04,calibration-missing,,valid,[],6.02,sensor-ready,6.02,valid,[],3.81,calibrated-ready,5.79,valid,[],6.4,sensor-ready,6.4,,,,,,valid,[],27.36,sensor-ready,27.36,,,,,,valid,[],36.03,sensor-ready,36.03,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-07-31T00:48:46.034Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],0.4,calibrated-ready,8.21,,,,,,valid,[],5.73,calibration-missing,,valid,[],7.51,sensor-ready,7.51,valid,[],2.85,calibration-missing,,valid,[],7.12,sensor-ready,7.12,valid,[],5.27,calibrated-ready,6.32,valid,[],7.46,sensor-ready,7.46,,,,,,valid,[],28.14,sensor-ready,28.14,,,,,,valid,[],36.05,sensor-ready,36.05,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-07-31T00:51:13.883Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-3.98,calibrated-ready,8.46,,,,,,valid,[],5.08,calibration-missing,,valid,[],6.99,sensor-ready,6.99,valid,[],2.38,calibration-missing,,valid,[],6.6,sensor-ready,6.6,valid,[],4.08,calibrated-ready,5.87,valid,[],6.94,sensor-ready,6.94,,,,,,valid,[],28.8,sensor-ready,28.8,,,,,,valid,[],36.08,sensor-ready,36.08,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-07-31T00:52:26.194Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],0.14,calibrated-ready,8.1,,,,,,valid,[],6.81,calibration-missing,,valid,[],7.76,sensor-ready,7.76,valid,[],2.85,calibration-missing,,valid,[],7.31,sensor-ready,7.31,valid,[],5.81,calibrated-ready,6.68,valid,[],7.71,sensor-ready,7.71,,,,,,valid,[],29.76,sensor-ready,29.76,,,,,,valid,[],36.03,sensor-ready,36.03,,,,,,,,,,
